x,y,ent,lang,ent_tr,type
-58.24125,-21.745872,"Власов,_Олег_Сергеевич",ln,Oleg_Vlasov,SoccerPlayer
-2.6435015,-48.38899,Titao,en,Титао,Settlement
-13.880509,-12.100655,Владислав_(князь_Хорватии),ln,Vladislav_(Dalmatian_duke),OfficeHolder
-2.0854704,-37.392303,Tirana_County,en,Тирана_(область),Settlement
-15.641292,-53.29663,Виццоло-Предабисси,ln,Vizzolo_Predabissi,PopulatedPlace
-43.207043,22.300371,Tim_Ream,en,"Рим,_Тим",SoccerPlayer
-3.4594538,-33.46643,Вихула_(волость),ln,Vihula_Parish,AdministrativeRegion
32.855267,2.2336347,Tickle_Me,en,Пощекочи_меня,Film
-18.251476,-61.352993,Виторину-Фрейри,ln,Vitorino_Freire,PopulatedPlace
-36.210907,-5.142738,Tibor_Sekelj,en,"Секель,_Тибор",Writer
-10.051868,-56.563896,Висмар,ln,Wismar,PopulatedPlace
-6.5258737,-38.584408,Tibet_Autonomous_Region,en,Тибетский_автономный_район,Settlement
-10.250569,-40.180332,Виски_(фильм),ln,Whisky_(film),Film
15.846465,33.269463,Through_the_Ashes_of_Empires,en,Through_the_Ashes_of_Empires,Album
-59.013313,13.029825,"Вискарра,_Гильермо",ln,Guillermo_Vizcarra,SoccerPlayer
68.386475,-27.174908,Three_of_Hearts_(1993_film),en,"Три_сердца_(фильм,_1993)",Film
-37.828114,-34.405746,Висамбур,ln,Wissembourg,PopulatedPlace
-23.544981,41.11998,Thomas_Kinkade,en,"Кинкейд,_Томас",Artist
-21.143246,-45.702805,Виридиана,ln,Viridiana,Film
68.65274,-26.919436,Thick_as_Thieves_(2009_film),en,Кодекс_вора,Film
-20.347595,0.83096117,Вирджиния_Медичи,ln,Virginia_de'_Medici,OfficeHolder
6.554892,19.323595,Themes_from_William_Blake's_The_Marriage_of_Heaven_and_Hell,en,Themes_from_William_Blake’s_The_Marriage_of_Heaven_and_Hell,Album
-27.031384,-25.821232,Виньйен,ln,Vĩnh_Yên,PopulatedPlace
27.725943,-62.716377,Them_(2006_film),en,"Они_(фильм,_2006)",Film
-16.13375,26.589636,"Винтон,_Фредерик_Портер",ln,Frederic_Porter_Vinton,Painter
8.497408,32.601387,The_Wonder_Years_(Wonder_Girls_album),en,The_Wonder_Years,Album
-28.06433,24.4013,Винсент_Шерман,ln,Vincent_Sherman,Artist
48.874725,-49.773434,The_Women_(1939_film),en,"Женщины_(фильм,_1939)",Film
25.7799,-3.83438,Вин_Чунь_(фильм),ln,Wing_Chun_(film),Film
25.172693,-34.59277,The_Wise_Guys,en,Лужёные_глотки,Film
-47.914402,14.257517,"Виммер,_Херберт",ln,Herbert_Wimmer,SoccerPlayer
38.48385,-18.902872,The_Wisdom_of_Crocodiles,en,Мудрость_крокодилов,Film
-24.106947,-40.414875,Вильярроя-дель-Кампо,ln,Villarroya_del_Campo,PopulatedPlace
51.770985,41.924366,The_Walls_We_Bounce_Off_Of,en,The_Walls_We_Bounce_Off_Of,Album
-61.04352,15.131323,"Вильярроэль,_Мойсес",ln,Moisés_Villarroel,SoccerPlayer
48.548874,-50.013523,The_Trial_(1993_film),en,"Процесс_(фильм,_1993)",Film
-24.077076,-41.260937,Вильянуэва-дель-Фресно,ln,Villanueva_del_Fresno,PopulatedPlace
14.230777,-0.5038113,The_Story_of_the_Last_Chrysanthemums,en,Повесть_о_поздней_хризантеме,Film
-23.969255,-41.720142,Вильянуэва-дель-Ребольяр-де-ла-Сьерра,ln,Villanueva_del_Rebollar_de_la_Sierra,PopulatedPlace
47.883545,-1.6274649,The_Stanford_Prison_Experiment_(film),en,Стэнфордский_тюремный_эксперимент_(фильм),Film
-23.606552,-42.471813,Вильянуэва-де-Кастельон,ln,Castelló_de_la_Ribera,PopulatedPlace
53.574963,31.112638,The_Sound_of_Girls_Aloud:_The_Greatest_Hits,en,The_Sound_of_Girls_Aloud:_Greatest_Hits,Album
-23.509901,-42.27701,Вильянуэва-де-Альгайдас,ln,Villanueva_de_Algaidas,PopulatedPlace
32.617756,-34.04547,The_Shepherd:_Border_Patrol,en,Специальное_задание,Film
-63.04794,-4.2855444,"Вильяльба,_Рауль_Эрнан",ln,Hernán_Villalba,SoccerPlayer
-3.7366178,-16.653267,The_Search_for_Santa_Paws,en,В_поисках_Санта_Лапуса,Film
-51.214,-38.969868,Вильнёв-ле-Корбьер,ln,Villeneuve-les-Corbières,PopulatedPlace
14.630488,32.16963,The_Score_–_An_Epic_Journey,en,The_Score_–_An_Epic_Journey,Album
-16.63659,-8.301233,Вильгельм_Фридрих_(герцог_Шлезвиг-Гольштейнский),ln,"Wilhelm_Friedrich,_Duke_of_Schleswig-Holstein",OfficeHolder
32.3558,53.39141,The_Rules_of_Hell,en,The_Rules_of_Hell,Album
-34.86558,19.672085,"Виллемс,_Йетро",ln,Jetro_Willems,SoccerPlayer
37.476376,-22.911396,The_Right_Temptation,en,"Страсть_(фильм,_2000)",Film
-42.13479,-33.038143,Виллардебель,ln,Villardebelle,PopulatedPlace
22.95108,2.723443,The_Quantum_Enigma,en,The_Quantum_Enigma,Album
-52.292442,-39.38882,Виллар-Сент-Ансельм,ln,Villar-Saint-Anselme,PopulatedPlace
48.505394,-49.80117,The_Outfit_(1973_film),en,Команда_(фильм),Film
-15.7122345,-53.222324,Вилланова-д’Арденги,ln,Villanova_d'Ardenghi,PopulatedPlace
40.920322,34.208843,The_Opposite_of_Sex,en,Противоположность_секса,Film
-45.21892,-34.021763,Виледь,ln,Viled_River,River
34.90659,-23.51867,The_Mountain_Eagle,en,Горный_орёл,Film
-23.658388,-41.967297,Виланова-дель-Вальес,ln,Vilanova_del_Vallès,PopulatedPlace
60.342064,-21.751913,The_Matrix_Reloaded,en,Матрица:_Перезагрузка,Film
-23.835896,-50.351303,Вилажуига,ln,Vilajuïga,PopulatedPlace
31.31938,-39.77873,The_Mark_of_Zorro_(1920_film),en,"Знак_Зорро_(фильм,_1920)",Film
-9.612533,-29.824593,Викторин_(император),ln,Victorinus,OfficeHolder
46.421482,-27.99001,The_Love_Eterne,en,"Лян_Шаньбо_и_Чжу_Интай_(фильм,_1963)",Film
-37.459267,-44.369762,Вижвиль,ln,Vigeville,PopulatedPlace
39.467587,-22.799397,The_Librarian:_Quest_for_the_Spear,en,Библиотекарь:_В_поисках_копья_судьбы,TelevisionShow
-56.017323,4.0759087,"Виейра,_Жуан_Бернарду",ln,João_Bernardo_Vieira,OfficeHolder
25.523808,-30.814924,The_King's_Whore,en,Королевская_шлюха,Film
-37.410572,-44.048656,Видуз,ln,Vidouze,PopulatedPlace
38.97774,-23.679577,The_Informant!,en,"Информатор_(фильм,_2009)",Film
2.0826893,-36.829346,Вжесня,ln,Września,PopulatedPlace
48.612595,-49.192333,The_Illusionist_(1983_film),en,"Иллюзионист_(фильм,_1984)",Film
24.039148,-30.670597,Вечеринка_удовольствий,ln,Pleasure_Party,Film
29.624554,-5.4887743,The_Idle_Class,en,Праздный_класс,Film
-7.876696,-32.433163,Ветрино_(община),ln,Vetrino_Municipality,AdministrativeRegion
60.83595,-4.8447685,The_Howling_(EP),en,The_Howling_(песня),Album
-18.761127,-31.300623,Вестерло,ln,Westerlo,AdministrativeRegion
42.30848,-21.082981,The_Girl_with_the_Dragon_Tattoo_(2011_film),en,"Девушка_с_татуировкой_дракона_(фильм,_2011)",Film
-38.473164,-36.003048,Вестальтен,ln,Westhalten,PopulatedPlace
43.44046,14.293793,The_Gathering_(Testament_album),en,The_Gathering_(альбом_Testament),Album
-32.039078,16.49123,"Веспуччи,_Симонетта",ln,Simonetta_Vespucci,Person
47.28695,-49.72323,The_Gate_(2014_film),en,"Время_признаний_(фильм,_2014)",Film
-18.465603,9.783759,Весенние_шелкопряды,ln,Spring_Silkworms_(film),Film
28.468676,-28.699228,The_Farmer's_Wife,en,"Жена_фермера_(фильм,_1928)",Film
-6.720834,-27.3273,Вернёй_(Шер),ln,"Verneuil,_Cher",PopulatedPlace
33.472313,35.286472,The_Fall_of_Troy_(album),en,The_Fall_of_Troy_(альбом),Album
-58.218063,-21.71691,"Вернидуб,_Виталий_Юрьевич",ln,Vitaliy_Vernydub,SoccerPlayer
18.610142,-14.786022,The_Fall_of_Berlin_(film),en,Падение_Берлина,Film
-51.886265,-39.1545,Вердён-ан-Лораге,ln,Verdun-en-Lauragais,PopulatedPlace
25.921291,33.60661,The_Fake_Sound_of_Progress,en,Thefakesoundofprogress,Album
33.88481,-50.923565,"Вердикт_(фильм,_1982)",ln,The_Verdict,Film
28.152248,-30.727262,The_Edukators,en,Воспитатели,Film
-35.94952,-33.851295,Вердаш,ln,Verdaches,PopulatedPlace
48.28695,-54.45982,The_Divide_(2011_film),en,Разделитель,Film
23.719301,-16.377308,Вера_и_валюта,ln,God's_Angry_Man,Film
17.429895,-12.868082,The_Composer_Glinka,en,Композитор_Глинка,Film
-50.42461,-41.514442,Вер-сюр-Мер,ln,Ver-sur-Mer,PopulatedPlace
36.99526,-23.055315,The_Broadway_Melody,en,Бродвейская_мелодия,Film
-26.720737,-35.36626,Вепперсдорф,ln,Weppersdorf,PopulatedPlace
45.797626,28.705763,The_Black_(Asking_Alexandria_album),en,The_Black,Album
-17.273592,-11.564162,Венцель_I_(герцог_Люксембурга),ln,"Wenceslaus_I,_Duke_of_Luxembourg",OfficeHolder
28.84146,-31.263887,The_Best_Job_in_the_World_(film),en,"Опасная_профессия_(фильм,_1996)",Film
-13.420422,2.7010398,Велупиллаи_Прабхакаран,ln,Velupillai_Prabhakaran,OfficeHolder
36.08179,-20.674503,The_Beat_That_My_Heart_Skipped,en,Моё_сердце_биться_перестало,Film
-36.92253,-35.063255,Вело,ln,Velaux,PopulatedPlace
63.637295,7.599268,Tha_Block_Is_Hot,en,Tha_Block_Is_Hot,Album
41.485107,-2.7573857,Великолепная_семёрка_снова_в_седле,ln,The_Magnificent_Seven_Ride,Film
-6.0422196,18.600574,Tetsuya_Enomoto,en,"Эномото,_Тэцуя",SoccerPlayer
8.122508,-22.087025,Великое_Иллирийское_восстание,ln,Bellum_Batonianum,MilitaryConflict
-68.04744,-6.549048,Terri_Schiavo_case,en,"Шайво,_Терри",Person
-19.7044,-25.973148,Велико-Средиште,ln,Veliko_Središte,PopulatedPlace
33.782227,12.616903,Terrence_Loves_You,en,Terrеnce_Loves_You,Song
-19.681133,-25.759027,Велика-Ремета,ln,Velika_Remeta,PopulatedPlace
-62.275394,6.476211,Teresa_Madruga,en,"Мадруга,_Тереза",Person
-56.00087,15.575499,"Веласко,_Мойсес",ln,Moisés_Velasco,SoccerPlayer
-15.164317,-39.230957,Tenkodogo,en,Тенкодого,Settlement
-15.596255,-53.580345,Ведезета,ln,Vedeseta,PopulatedPlace
0.6380914,-26.713072,"Tenakee_Springs,_Alaska",en,Тенаки-Спрингс_(Аляска),City
-66.670204,-3.8543203,"Вегас_Фернандес,_Джонни",ln,Johnny_Vegas_Fernández,SoccerPlayer
56.548435,4.963303,Teflon_Don_(album),en,Teflon_Don,Album
-24.402931,-45.710827,Вегадео,ln,Vegadeo,PopulatedPlace
-44.714005,4.1349936,Tefik_Osmani,en,"Османи,_Тефик",SoccerPlayer
-60.666,14.485387,"Вега,_Марсело",ln,Marcelo_Vega,SoccerPlayer
15.029954,34.39755,Teenage_Snuff_Film,en,Teenage_Snuff_Film,Album
-41.657467,16.911522,"Вебо,_Пьер",ln,Pierre_Webó,SoccerPlayer
-19.451614,53.566677,Ted_Tally,en,"Тэлли,_Тед",owl#Thing
-8.691095,2.4215486,Вашингтон_Дипломатс,ln,Washington_Diplomats,SoccerClub
4.828517,-54.401764,"Tazraq,_Afghanistan",en,Тазрак,Village
-11.357681,-16.56105,"Вашингтон_(округ,_Пенсильвания)",ln,"Washington_County,_Pennsylvania",AdministrativeRegion
32.646214,-40.383053,Tarzan_of_the_Apes_(1918_film),en,"Тарзан,_приёмыш_обезьян_(фильм)",Film
-2.9114704,-28.652412,Вашингтон_(Пенсильвания),ln,"Washington,_Pennsylvania",PopulatedPlace
26.343481,-19.468227,Tartuffe_(film),en,"Тартюф_(фильм,_1925)",Film
-5.5043707,1.2916347,Вашаш,ln,Vasas_SC,SoccerClub
-39.966114,-20.932507,Taron_Voskanyan,en,"Восканян,_Тарон_Генрихович",SoccerPlayer
-2.11376,-34.782482,"Вахи,_Харьюмаа",ln,"Vahi,_Harju_County",PopulatedPlace
-19.471895,34.555813,Tania_Nolan,en,"Нолан,_Таня",Person
-42.856304,11.445234,"Вафиадис,_Маркос",ln,Markos_Vafiadis,OfficeHolder
-58.4353,9.194538,Tana_(footballer),en,Танаусу_Домингес,SoccerPlayer
14.064788,-38.187412,Вау_(Папуа_—_Новая_Гвинея),ln,"Wau,_Papua_New_Guinea",PopulatedPlace
-26.96427,-5.2174025,Talal_El_Karkouri,en,"Эль-Каркури,_Талаль",SoccerPlayer
5.7790146,-44.101254,Ватсла,ln,Vatsla,PopulatedPlace
-5.521229,17.199213,Takuro_Yajima,en,"Ядзима,_Такуро",SoccerPlayer
-57.44818,-20.848808,"Василюк,_Роман_Николаевич",ln,Raman_Vasilyuk,SoccerPlayer
-8.056471,18.701233,Takumi_Horiike,en,"Хориикэ,_Такуми",SoccerPlayer
-58.587723,-20.64407,"Васильев,_Александр_Николаевич_(футболист)",ln,"Aleksandr_Nikolayevich_Vasilyev_(footballer,_born_1992)",SoccerPlayer
-6.0147634,18.505613,Takeshi_Okada,en,"Окада,_Такэси",SoccerManager
-56.837303,-19.579073,"Василевский,_Алексей",ln,Alyaksey_Vasilewski,SoccerPlayer
-5.9025455,16.660862,Takeaki_Matsumoto,en,"Мацумото,_Такэаки",OfficeHolder
-36.93582,-3.4104688,"Варконьи,_Зольтан",ln,Zoltán_Várkonyi,Artist
19.044737,-10.671117,Take_Aim,en,Выбор_цели,Film
-56.64568,14.893897,"Варела,_Гильермо",ln,Guillermo_Varela,SoccerPlayer
-5.7862997,18.049479,Takashi_Sorimachi,en,"Соримати,_Такаси",Person
-27.45142,-39.457355,Вардар,ln,Vardar,River
-4.906092,17.422035,Taisuke_Muramatsu,en,"Мурамацу,_Тайсукэ",SoccerPlayer
-58.94317,12.915362,"Варгас,_Родриго",ln,Rodrigo_Vargas_Castillo,SoccerPlayer
-33.240856,-13.898487,Tahsin_Yazıcı,en,"Языджи,_Тахсин",MilitaryPerson
-8.550551,-27.708538,Вар_(департамент),ln,Var_(department),AdministrativeRegion
6.8315873,-49.042637,Taheva_Parish,en,Тахева_(волость),Settlement
-51.218884,13.761695,"Ванчопе,_Пауло",ln,Paulo_Wanchope,SoccerPlayer
20.60728,-44.086197,Ta_Ra_Rum_Pum,en,Та-ра-рам-пам,Film
-44.293354,31.057186,"Ванони,_Орнелла",ln,Ornella_Vanoni,MusicalArtist
-23.267418,7.0742927,T._B._Simatupang,en,"Симатупанг,_Тахи_Бонар",MilitaryPerson
64.00755,-30.930496,"Ванина_Ванини_(фильм,_1961)",ln,Vanina_Vanini_(film),Film
14.782008,-60.730984,Syrdariya_District,en,Сырдарьинский_район_(Кызылординская_область),Settlement
18.893927,-28.557613,Вандомская_площадь_(фильм),ln,Place_Vendôme_(film),Film
-37.139503,11.587262,Sylvestre_Ntibantunganya,en,"Нтибантунганья,_Сильвестр",President
7.4442782,-21.26196,Вандейский_мятеж,ln,War_in_the_Vendée,MilitaryConflict
-24.732208,-30.207777,Syabry,en,Сябры,Band
-2.9103742,-33.840664,Ванамыйза_(Сауэ),ln,"Vanamõisa,_Saue_Parish",PopulatedPlace
11.560258,19.911419,Surtur_Rising,en,Surtur_Rising,Album
-24.129423,1.2087138,"Ван_дер_Эльст,_Франки",ln,Franky_Van_der_Elst,SoccerPlayer
5.8559847,-22.624992,Summer_Offensive_of_1947_in_Northeast_China,en,Летнее_наступление_в_Северо-Восточном_Китае_(1947),MilitaryConflict
-40.45576,13.507906,"Ван_Рейн,_Рикардо",ln,Ricardo_van_Rhijn,SoccerPlayer
-7.9671946,18.60694,Sumiko_Kurishima,en,"Курисима,_Сумико",Person
-36.94298,-3.4638143,"Вамош,_Миклош",ln,Miklós_Vámos,Writer
5.631471,2.5429487,Sumgayit_FK,en,Сумгаит_(футбольный_клуб),SoccerClub
-72.88307,13.079773,"Вальядарес,_Ноэль",ln,Noel_Valladares,SoccerPlayer
-8.304248,-10.234131,Sudan_plated_lizard,en,Большой_геррозавр,Reptile
-22.998442,-45.50423,Вальесеко,ln,Valleseco,PopulatedPlace
-16.89528,-14.83934,Sto_let_odinochestva,en,Сто_лет_одиночества_(альбом),Album
-24.428564,-41.980896,Валье-де-Абдалахис,ln,Valle_de_Abdalajís,PopulatedPlace
-17.183868,-32.76309,Stijn_De_Smet,en,"Де_Смет,_Стейн",SoccerPlayer
-11.470185,-46.714275,Вальдивия_(Колумбия),ln,"Valdivia,_Antioquia",PopulatedPlace
-8.645047,-13.149952,Stictoleptura_fontenayi,en,Stictoleptura_fontenayi,Species
-64.3264,-4.401864,"Вальдес,_Карлос_Адриан",ln,Carlos_Adrián_Valdez,SoccerPlayer
-30.066458,-38.469883,Stictoleptura,en,Stictoleptura,Species
-3.640161,-51.8397,Вальдерсхоф,ln,Waldershof,PopulatedPlace
-43.85597,17.792349,Stephen_Ahorlu,en,"Ахорлу,_Стивен",SoccerPlayer
-54.886467,16.828417,"Вальдеррама,_Карлос",ln,Carlos_Valderrama,SoccerPlayer
-28.564682,36.58357,Stefania_LaVie_Owen,en,"Оуэн,_Стефания",Person
-1.7934812,-49.84267,Вальдекабальерос,ln,Valdecaballeros,PopulatedPlace
30.681953,7.0738287,"Steady,_As_She_Goes",en,"Steady,_As_She_Goes",Single
-28.678337,6.611754,"Вальдейер,_Генрих_Вильгельм",ln,Heinrich_Wilhelm_Gottfried_von_Waldeyer-Hartz,Scientist
-30.723667,-60.78084,Stavisky,en,Стависки_(фильм),Film
-11.84195,-57.110016,Вальданьо,ln,Valdagno,PopulatedPlace
-7.6738954,-38.928894,Stann_Creek_District,en,Станн-Крик,Settlement
-24.458286,-40.46367,Вальверде-де-Леганес,ln,Valverde_de_Leganés,PopulatedPlace
-49.402912,-4.871118,Stanisław_Mateusz_Rzewuski,en,"Ржевуский,_Станислав_Матеуш",Noble
-7.144187,-24.535099,Вальбак_(Мюлуз),ln,"Wahlbach,_Haut-Rhin",PopulatedPlace
25.031456,-64.89972,Stalker_(1979_film),en,Сталкер_(фильм),Film
2.1493576,-37.18557,Валч,ln,Wałcz,PopulatedPlace
-32.68266,25.006607,"St._George's,_Grenada",en,Сент-Джорджес,Town
1.5106944,2.3240895,Валлетта_(футбольный_клуб),ln,Valletta_F.C.,SoccerClub
56.24517,-5.7948833,Spring_Silkworms_(film),en,Весенние_шелкопряды,Film
-27.458614,2.6728163,"Валленштейн,_Альбрехт_фон",ln,Albrecht_von_Wallenstein,OfficeHolder
-31.374777,-30.277159,Sphecidae,en,Sphecidae,Species
-55.03648,16.81779,"Валентьерра,_Арнульфо",ln,Arnulfo_Valentierra,SoccerPlayer
28.28013,-18.053553,Species_III,en,Особь_3,TelevisionShow
-60.03546,4.5636415,"Валенте,_Нуну",ln,Nuno_Valente,SoccerPlayer
-8.706767,-13.084693,Spathius_galinae,en,Spathius_galinae,Species
-9.803888,4.1809454,Валенсия_Месталья,ln,Valencia_CF_Mestalla,SoccerClub
-30.82821,-39.03062,Spathius,en,Spathius,Species
-9.477606,-39.91107,Валенсия_(Венесуэла),ln,"Valencia,_Carabobo",PopulatedPlace
37.29418,-34.296253,Spartacus_(miniseries),en,"Спартак_(фильм,_2004)",TelevisionShow
-6.55027,-27.223562,Вален_(Франция),ln,Valeins,PopulatedPlace
4.648957,-24.1989,"Southern_Nations,_Nationalities,_and_Peoples'_Region",en,Область_Народностей_Южной_Эфиопии,Settlement
2.6221848,-47.349495,Валгейыэ,ln,Valgejõe,PopulatedPlace
9.362334,-39.491512,Sopot_Municipality,en,"Сопот_(община,_Болгария)",Settlement
-25.154367,-30.722559,Валашске-Мезиржичи,ln,Valašské_Meziříčí,PopulatedPlace
-43.27738,11.460487,Sophia_Laskaridou,en,"Ласкариду,_София",Person
13.920353,-42.60847,Вадодара,ln,Vadodara,PopulatedPlace
12.172174,0.82910234,Sonic_&_Knuckles,en,Sonic_&_Knuckles,Album
-35.48852,5.582533,"Вагнер,_Томаш",ln,Tomáš_Wágner,SoccerPlayer
-50.794308,21.53944,Sofiane_Hanni,en,"Ханни,_Софиан",SoccerPlayer
-11.362033,-59.287712,Ваган_Текеян,ln,Vahan_Tekeyan,Writer
27.387651,-68.65468,Sniper_(1993_film),en,"Снайпер_(фильм,_1993)",Film
43.60662,-2.1894217,В_этом_наша_жизнь_(фильм),ln,In_This_Our_Life,Film
11.191784,20.754591,Slowly_We_Rot,en,Slowly_We_Rot,Album
54.27486,-18.581839,В_поисках_Санта_Лапуса,ln,The_Search_for_Santa_Paws,Film
-48.328773,6.750179,Slobodan_Savić,en,"Савич,_Слободан",Person
-26.796234,32.754032,"Бёрнс,_Николас",ln,R._Nicholas_Burns,Person
10.798112,31.325064,Sleep_Alone,en,Sleep_Alone,Single
-35.19762,-41.617207,Бёньё,ln,Beugneux,PopulatedPlace
-8.914421,-20.703876,Skutvika,en,Скутвик,Village
-40.889286,5.8611207,"Бёлёни,_Ласло",ln,László_Bölöni,SoccerPlayer
49.144226,-55.36346,Six_Bullets_(2012_film),en,Шесть_пуль,Film
-13.224118,-17.162556,Бёй_(Приморские_Альпы),ln,Beuil,PopulatedPlace
-38.36284,-26.411835,Singra_Upazila,en,Сингра_(подокруг),Settlement
-50.0077,-42.641365,Бёврон-ан-Ож,ln,Beuvron-en-Auge,PopulatedPlace
19.571012,50.76312,"Singles_Collection,_Volume_2",en,"Singles_Collection,_Volume_2",Album
-12.340893,-18.46049,"Бяла_(община,_Варненская_область)",ln,"Byala_Municipality,_Varna_Province",AdministrativeRegion
36.750774,43.991253,Sin_After_Sin,en,Sin_After_Sin,Album
-40.312202,-35.5536,Бютвиллер,ln,Buethwiller,PopulatedPlace
9.345633,-39.47267,Silistra_Municipality,en,Силистра_(община),Settlement
-50.91134,-38.81575,Бюси-ле-Пьерпон,ln,Bucy-lès-Pierrepont,PopulatedPlace
11.841522,-28.018543,Siege_of_Riga_(1700),en,Осада_Риги_(1700),MilitaryConflict
-36.317833,-35.019176,Бюсвиллер,ln,Buswiller,PopulatedPlace
11.863609,-28.021744,Siege_of_Riga_(1656),en,Осада_Риги_(1656),MilitaryConflict
-39.80509,-41.909092,Бюрель,ln,Burelles,PopulatedPlace
11.888692,-27.82,Siege_of_Constantinople_(1422),en,Осада_Константинополя_(1422),MilitaryConflict
-14.425745,-27.820147,Бюк,ln,Bük,PopulatedPlace
9.529163,-26.274075,Siege_of_Compiègne,en,Осада_Компьена,MilitaryConflict
-4.395846,-26.585396,Бюзанси_(Эна),ln,"Buzancy,_Aisne",PopulatedPlace
11.751859,-27.840635,Siege_of_Barcelona_(1705),en,Осада_Барселоны_(1705),MilitaryConflict
9.2366295,-11.661558,"Бэсси,_Ширли",ln,Shirley_Bassey,MusicalArtist
-49.008034,20.52719,Sidy_Sarr,en,"Сарр,_Сиди",SoccerPlayer
32.74537,22.534237,"Бэйли_Рэй,_Корин",ln,Corinne_Bailey_Rae,MusicalArtist
-18.675201,35.59634,Sidney_Holland,en,"Холланд,_Сидней",OfficeHolder
-22.827555,-46.779213,Бьяр,ln,Biar,PopulatedPlace
41.97141,20.606562,Show_(The_Cure_album),en,Show_(альбом_The_Cure),Album
-6.131408,-56.296364,Бьеловар,ln,Bjelovar,PopulatedPlace
20.697487,52.003025,Shovel_Headed_Kill_Machine,en,Shovel_Headed_Kill_Machine,Album
41.52417,-3.3805058,"Быть_или_не_быть_(фильм,_1983)",ln,To_Be_or_Not_to_Be_(1983_film),Film
-6.979589,-14.573227,Short-tailed_chinchilla,en,Короткохвостая_шиншилла,Mammal
48.691196,-14.117856,Быть_Стэнли_Кубриком,ln,Colour_Me_Kubrick,Film
-6.178234,16.64895,Shogo_Taniguchi,en,"Танигути,_Сёго",SoccerPlayer
-56.871292,-21.346725,"Быстров,_Владимир_Сергеевич",ln,Vladimir_Bystrov,SoccerPlayer
15.948032,-61.207127,Shofirkon_District,en,Шафирканский_район,Settlement
-12.253234,-19.523024,Быстра_(Силезское_воеводство),ln,"Bystra,_Bielsko_County",PopulatedPlace
65.09299,12.1959,Shit_on_You,en,Shit_on_You,Single
-5.0143237,-28.461716,Бырлад_(река),ln,Bârlad_River,River
-40.278294,47.347286,Shiloh_Fernandez,en,"Фернандес,_Шайло",Person
2.6640701,-37.789665,Быдгощ,ln,Bydgoszcz,PopulatedPlace
-5.133504,17.234585,Shigeharu_Ueki,en,"Уэки,_Сигэхару",SoccerManager
14.655476,-44.954094,Бхактапур,ln,Bhaktapur,PopulatedPlace
-5.9102926,-34.704018,Shigatse,en,Шигадзе_(округ),City
-54.888905,19.667969,"Буэно,_Карлос",ln,Carlos_Bueno,SoccerPlayer
-48.39164,22.427155,Sheyi_Ojo,en,"Оджо,_Шейи",SoccerPlayer
-7.081642,-27.198502,Буэ_(Шаранта),ln,Bouëx,PopulatedPlace
5.977221,-59.450718,Shetpe,en,Шетпе,Settlement
16.837818,-21.569035,Бучковичи_на_Безуйанци,ln,Bučkovići_na_Bezujanci,PopulatedPlace
16.00761,-61.213516,Sherobod_District,en,Шерабадский_район,Settlement
-58.43385,-20.365717,"Бухаров,_Александр_Евгеньевич",ln,Aleksandr_Bukharov,SoccerPlayer
13.183857,37.53743,Shepherd_Moons,en,Shepherd_Moons,Album
-42.335415,11.891931,"Бухалакис,_Андреас",ln,Andreas_Bouchalakis,SoccerPlayer
57.178654,-13.990531,Sharpe's_Sword_(TV_programme),en,Меч_Шарпа,TelevisionShow
-57.974747,-21.43093,"Бутко,_Богдан_Евгеньевич",ln,Bohdan_Butko,SoccerPlayer
6.857834,-33.15556,Shahid_Beheshti_University_of_Medical_Sciences,en,Медицинский_университет_имени_Шахида_Бехешти,University
-7.072637,-26.676243,Буссак_(Крёз),ln,"Boussac,_Creuse",PopulatedPlace
23.60715,-25.330236,Sex_with_a_Smile_II,en,Глупые_попки_и_горячие_трусишки,Film
-22.742172,-46.303493,Бурхасот,ln,Burjassot,PopulatedPlace
16.555662,-59.9726,Serdarabat_District,en,Сердарабатский_этрап,Settlement
-45.565308,0.9917721,"Бурмов,_Тодор",ln,Todor_Burmov,OfficeHolder
-33.85351,-14.111161,Selçuk_İnan,en,"Инан,_Сельчук",SoccerPlayer
-43.21603,-17.935282,"Бурко,_Антон_Вячеславович",ln,Anton_Burko,SoccerPlayer
-66.32235,23.035055,Sebastián_Vegas,en,"Вегас,_Себастьян",SoccerPlayer
-39.374878,16.636942,"Бурич,_Дамир",ln,Damir_Burić_(footballer),SoccerPlayer
-66.47725,23.018728,Sebastián_Ayala,en,"Аяла,_Себастьян",SoccerPlayer
-13.554001,-46.541687,Буритика,ln,Buriticá,PopulatedPlace
-45.05878,28.07461,Sebastiano_Luperto,en,"Луперто,_Себастьяно",SoccerPlayer
-24.728617,-33.081047,Бургшлайниц-Кюнринг,ln,Burgschleinitz-Kühnring,PopulatedPlace
-5.5478215,-53.371212,Sea_of_Azov,en,Азовское_море,Sea
-34.11314,-41.89074,Бургиньон,ln,Bourguignons,PopulatedPlace
50.245872,11.522889,Schizophonic_(Geri_Halliwell_album),en,Schizophonic,Album
-44.847706,-46.9677,Бурбенса,ln,Bourbince,River
-19.998638,-30.114326,Schellenberg,en,Шелленберг_(Лихтенштейн),Settlement
-50.467846,-39.366825,Бур-ле-Валанс,ln,Bourg-lès-Valence,PopulatedPlace
29.051628,-19.838991,Scent_of_Mystery,en,Запах_тайны,Film
-45.19815,-37.558147,Бур-Брюш,ln,Bourg-Bruche,PopulatedPlace
